GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
0500000US13181,13181,"Lincoln County, Georgia",115600,16873
0500000US13183,13183,"Long County, Georgia",117500,22813
0500000US13185,13185,"Lowndes County, Georgia",129700,4671
0500000US13187,13187,"Lumpkin County, Georgia",176300,13367
0500000US13189,13189,"McDuffie County, Georgia",102500,12094
0500000US13191,13191,"McIntosh County, Georgia",112700,11168
0500000US13193,13193,"Macon County, Georgia",61300,10659
0500000US13195,13195,"Madison County, Georgia",121600,6749
0500000US13197,13197,"Marion County, Georgia",86300,11542
0500000US13199,13199,"Meriwether County, Georgia",91300,8654
0500000US13201,13201,"Miller County, Georgia",88500,5665
0500000US13205,13205,"Mitchell County, Georgia",82500,6829
0500000US13207,13207,"Monroe County, Georgia",159900,8921
0500000US13209,13209,"Montgomery County, Georgia",76500,7893
0500000US13211,13211,"Morgan County, Georgia",208200,17616
0500000US13213,13213,"Murray County, Georgia",91700,6792
0500000US13215,13215,"Muscogee County, Georgia",140200,3205
0500000US13217,13217,"Newton County, Georgia",123300,3586
0500000US13219,13219,"Oconee County, Georgia",252000,10594
0500000US13221,13221,"Oglethorpe County, Georgia",111800,10265
0500000US13223,13223,"Paulding County, Georgia",150400,3982
0500000US13225,13225,"Peach County, Georgia",126000,11416
0500000US13227,13227,"Pickens County, Georgia",185700,11660
0500000US13229,13229,"Pierce County, Georgia",99000,8704
0500000US13231,13231,"Pike County, Georgia",162000,6945
0500000US13233,13233,"Polk County, Georgia",105600,8787
0500000US13235,13235,"Pulaski County, Georgia",111100,13625
0500000US13237,13237,"Putnam County, Georgia",168700,11461
0500000US13239,13239,"Quitman County, Georgia",67400,12221
0500000US13241,13241,"Rabun County, Georgia",157800,9264
0500000US13243,13243,"Randolph County, Georgia",67300,17799
0500000US13245,13245,"Richmond County, Georgia",100200,2419
0500000US13247,13247,"Rockdale County, Georgia",148600,5362
0500000US13249,13249,"Schley County, Georgia",94800,11309
0500000US13251,13251,"Screven County, Georgia",78900,8311
0500000US13253,13253,"Seminole County, Georgia",77200,12136
0500000US13255,13255,"Spalding County, Georgia",112400,4654
0500000US13257,13257,"Stephens County, Georgia",98500,8492
0500000US13259,13259,"Stewart County, Georgia",51800,8910
0500000US13261,13261,"Sumter County, Georgia",82600,5516
0500000US13263,13263,"Talbot County, Georgia",81200,8398
0500000US13265,13265,"Taliaferro County, Georgia",59100,15368
0500000US13267,13267,"Tattnall County, Georgia",88100,8123
0500000US13269,13269,"Taylor County, Georgia",65800,7745
0500000US13271,13271,"Telfair County, Georgia",55600,7091
0500000US13273,13273,"Terrell County, Georgia",88600,8169
0500000US13275,13275,"Thomas County, Georgia",131400,5706
0500000US13277,13277,"Tift County, Georgia",112200,8795
0500000US13279,13279,"Toombs County, Georgia",97500,6869
0500000US13281,13281,"Towns County, Georgia",197900,13901
0500000US13283,13283,"Treutlen County, Georgia",71000,5489
0500000US13285,13285,"Troup County, Georgia",125000,5374
0500000US13287,13287,"Turner County, Georgia",72700,12768
0500000US13289,13289,"Twiggs County, Georgia",57000,3646
0500000US13291,13291,"Union County, Georgia",191800,10966
0500000US13293,13293,"Upson County, Georgia",84900,3334
0500000US13295,13295,"Walker County, Georgia",111100,5133
0500000US13297,13297,"Walton County, Georgia",164700,3497
0500000US13299,13299,"Ware County, Georgia",78500,4418
0500000US13301,13301,"Warren County, Georgia",62300,5980
0500000US13303,13303,"Washington County, Georgia",82400,4177
0500000US13305,13305,"Wayne County, Georgia",107300,8541
0500000US13307,13307,"Webster County, Georgia",57200,15501
0500000US13309,13309,"Wheeler County, Georgia",46800,15123
0500000US13311,13311,"White County, Georgia",157900,8721
0500000US13313,13313,"Whitfield County, Georgia",124300,5031
0500000US13315,13315,"Wilcox County, Georgia",69800,8611
0500000US13317,13317,"Wilkes County, Georgia",83400,4931
0500000US13319,13319,"Wilkinson County, Georgia",69100,5863
0500000US13321,13321,"Worth County, Georgia",85600,4909
0500000US15001,15001,"Hawaii County, Hawaii",316000,8267
0500000US15003,15003,"Honolulu County, Hawaii",626400,3236
0500000US15005,15005,"Kalawao County, Hawaii",-,**
0500000US15007,15007,"Kauai County, Hawaii",520100,21919
0500000US15009,15009,"Maui County, Hawaii",569100,11979
0500000US16001,16001,"Ada County, Idaho",219900,2866
0500000US16003,16003,"Adams County, Idaho",166500,14092
0500000US16005,16005,"Bannock County, Idaho",148300,2787
0500000US16007,16007,"Bear Lake County, Idaho",142100,11936
0500000US16009,16009,"Benewah County, Idaho",150800,10523
0500000US16011,16011,"Bingham County, Idaho",147400,6451
0500000US16013,16013,"Blaine County, Idaho",390300,26288
0500000US16015,16015,"Boise County, Idaho",185100,18819
0500000US16017,16017,"Bonner County, Idaho",222700,8819
0500000US16019,16019,"Bonneville County, Idaho",161000,2186
0500000US16021,16021,"Boundary County, Idaho",181300,16018
0500000US16023,16023,"Butte County, Idaho",110700,13276
0500000US16025,16025,"Camas County, Idaho",173300,40871
0500000US16027,16027,"Canyon County, Idaho",144000,2907
0500000US16029,16029,"Caribou County, Idaho",130600,8616
0500000US16031,16031,"Cassia County, Idaho",136900,9558
0500000US16033,16033,"Clark County, Idaho",98700,16998
0500000US16035,16035,"Clearwater County, Idaho",134400,19406
0500000US16037,16037,"Custer County, Idaho",173300,23389
0500000US16039,16039,"Elmore County, Idaho",145200,8576
0500000US16041,16041,"Franklin County, Idaho",168200,7580
0500000US16043,16043,"Fremont County, Idaho",157700,9326
0500000US16045,16045,"Gem County, Idaho",148800,8558
0500000US16047,16047,"Gooding County, Idaho",134400,12233
0500000US16049,16049,"Idaho County, Idaho",164600,6615
0500000US16051,16051,"Jefferson County, Idaho",166200,6974
0500000US16053,16053,"Jerome County, Idaho",144400,8611
0500000US16055,16055,"Kootenai County, Idaho",212900,6944
0500000US16057,16057,"Latah County, Idaho",207200,8047
0500000US16059,16059,"Lemhi County, Idaho",173400,11358
0500000US16061,16061,"Lewis County, Idaho",120000,7204
0500000US16063,16063,"Lincoln County, Idaho",127200,9104
0500000US16065,16065,"Madison County, Idaho",190500,7578
0500000US16067,16067,"Minidoka County, Idaho",121800,5318
0500000US16069,16069,"Nez Perce County, Idaho",172500,3596
0500000US16071,16071,"Oneida County, Idaho",151600,16147
0500000US16073,16073,"Owyhee County, Idaho",125700,10692
0500000US16075,16075,"Payette County, Idaho",138900,7593
0500000US16077,16077,"Power County, Idaho",132600,20693
0500000US16079,16079,"Shoshone County, Idaho",117500,7020
0500000US16081,16081,"Teton County, Idaho",291600,26640
0500000US16083,16083,"Twin Falls County, Idaho",154200,3664
0500000US16085,16085,"Valley County, Idaho",258000,33423
0500000US16087,16087,"Washington County, Idaho",149100,11341
0500000US17001,17001,"Adams County, Illinois",120200,2833
0500000US17003,17003,"Alexander County, Illinois",53200,4345
0500000US17005,17005,"Bond County, Illinois",115200,10538
0500000US17007,17007,"Boone County, Illinois",145700,5579
0500000US17009,17009,"Brown County, Illinois",88600,5886
0500000US17011,17011,"Bureau County, Illinois",106800,3609
0500000US17013,17013,"Calhoun County, Illinois",110900,9433
0500000US17015,17015,"Carroll County, Illinois",99400,5382
0500000US17017,17017,"Cass County, Illinois",76800,3613
0500000US17019,17019,"Champaign County, Illinois",154800,2450
0500000US17021,17021,"Christian County, Illinois",87500,1956
0500000US17023,17023,"Clark County, Illinois",87400,2645
0500000US17025,17025,"Clay County, Illinois",77200,5289
0500000US17027,17027,"Clinton County, Illinois",142900,4510
0500000US17029,17029,"Coles County, Illinois",93800,4427
0500000US17031,17031,"Cook County, Illinois",227400,975
0500000US17033,17033,"Crawford County, Illinois",82900,3125
0500000US17035,17035,"Cumberland County, Illinois",94000,8540
0500000US17037,17037,"DeKalb County, Illinois",166800,2964
0500000US17039,17039,"De Witt County, Illinois",98000,4650
0500000US17041,17041,"Douglas County, Illinois",102700,4843
0500000US17043,17043,"DuPage County, Illinois",289900,1893
0500000US17045,17045,"Edgar County, Illinois",80000,3323
0500000US17047,17047,"Edwards County, Illinois",73500,5406
0500000US17049,17049,"Effingham County, Illinois",137300,4864
0500000US17051,17051,"Fayette County, Illinois",84000,3867
0500000US17053,17053,"Ford County, Illinois",100600,6083
0500000US17055,17055,"Franklin County, Illinois",69900,2381
0500000US17057,17057,"Fulton County, Illinois",84800,1867
0500000US17059,17059,"Gallatin County, Illinois",71500,5483
0500000US17061,17061,"Greene County, Illinois",76900,2872
0500000US17063,17063,"Grundy County, Illinois",188300,4564
0500000US17065,17065,"Hamilton County, Illinois",91500,9499
0500000US17067,17067,"Hancock County, Illinois",85100,3179
0500000US17069,17069,"Hardin County, Illinois",63200,6535
0500000US17071,17071,"Henderson County, Illinois",88100,5202
0500000US17073,17073,"Henry County, Illinois",115800,3394
0500000US17075,17075,"Iroquois County, Illinois",96800,3124
0500000US17077,17077,"Jackson County, Illinois",108600,5736
0500000US17079,17079,"Jasper County, Illinois",99000,8898
0500000US17081,17081,"Jefferson County, Illinois",92700,3978
0500000US17083,17083,"Jersey County, Illinois",135400,9359
0500000US17085,17085,"Jo Daviess County, Illinois",143300,7741
0500000US17087,17087,"Johnson County, Illinois",96600,6341
0500000US17089,17089,"Kane County, Illinois",223400,2852
0500000US17091,17091,"Kankakee County, Illinois",140100,3132
0500000US17093,17093,"Kendall County, Illinois",214700,4936
0500000US17095,17095,"Knox County, Illinois",81700,2214
0500000US17097,17097,"Lake County, Illinois",251400,3501
0500000US17099,17099,"LaSalle County, Illinois",126100,3228
0500000US17101,17101,"Lawrence County, Illinois",72400,3888
0500000US17103,17103,"Lee County, Illinois",116500,4380
0500000US17105,17105,"Livingston County, Illinois",109500,3703
0500000US17107,17107,"Logan County, Illinois",101300,3735
0500000US17109,17109,"McDonough County, Illinois",94600,3900
0500000US17111,17111,"McHenry County, Illinois",212600,2104
0500000US17113,17113,"McLean County, Illinois",163800,1804
0500000US17115,17115,"Macon County, Illinois",95900,2372
0500000US17117,17117,"Macoupin County, Illinois",98400,3591
0500000US17119,17119,"Madison County, Illinois",130200,1974
0500000US17121,17121,"Marion County, Illinois",71900,2648
0500000US17123,17123,"Marshall County, Illinois",103300,4421
0500000US17125,17125,"Mason County, Illinois",81000,3080
0500000US17127,17127,"Massac County, Illinois",82500,3223
0500000US17129,17129,"Menard County, Illinois",132500,9091
0500000US17131,17131,"Mercer County, Illinois",105100,6898
0500000US17133,17133,"Monroe County, Illinois",195500,5970
0500000US17135,17135,"Montgomery County, Illinois",81000,4299
0500000US17137,17137,"Morgan County, Illinois",103400,4829
0500000US17139,17139,"Moultrie County, Illinois",107500,6040
0500000US17141,17141,"Ogle County, Illinois",139900,4231
0500000US17143,17143,"Peoria County, Illinois",128000,2667
0500000US17145,17145,"Perry County, Illinois",80500,4073
0500000US17147,17147,"Piatt County, Illinois",128100,7063
0500000US17149,17149,"Pike County, Illinois",74700,2728
0500000US17151,17151,"Pope County, Illinois",84100,6465
0500000US17153,17153,"Pulaski County, Illinois",63500,5043
0500000US17155,17155,"Putnam County, Illinois",120800,6477
0500000US17157,17157,"Randolph County, Illinois",99900,5380
0500000US17159,17159,"Richland County, Illinois",83200,4246
0500000US17161,17161,"Rock Island County, Illinois",115600,1962
0500000US17163,17163,"St. Clair County, Illinois",122600,2417
0500000US17165,17165,"Saline County, Illinois",70500,4292
0500000US17167,17167,"Sangamon County, Illinois",136100,2214
0500000US17169,17169,"Schuyler County, Illinois",83400,6046
0500000US17171,17171,"Scott County, Illinois",87500,7922
0500000US17173,17173,"Shelby County, Illinois",86800,2644
0500000US17175,17175,"Stark County, Illinois",85600,5119
0500000US17177,17177,"Stephenson County, Illinois",97700,2477
0500000US17179,17179,"Tazewell County, Illinois",137300,2379
0500000US17181,17181,"Union County, Illinois",98600,7757
0500000US17183,17183,"Vermilion County, Illinois",75900,1907
0500000US17185,17185,"Wabash County, Illinois",79000,3540
0500000US17187,17187,"Warren County, Illinois",83900,3821
0500000US17189,17189,"Washington County, Illinois",108100,4261
0500000US17191,17191,"Wayne County, Illinois",78600,4034
0500000US17193,17193,"White County, Illinois",69700,3549
0500000US17195,17195,"Whiteside County, Illinois",102200,3835
0500000US17197,17197,"Will County, Illinois",216400,1905
0500000US17199,17199,"Williamson County, Illinois",106400,4802
0500000US17201,17201,"Winnebago County, Illinois",115900,1504
0500000US17203,17203,"Woodford County, Illinois",160300,4935
0500000US18001,18001,"Adams County, Indiana",118900,3658
0500000US18003,18003,"Allen County, Indiana",119400,1448
0500000US18005,18005,"Bartholomew County, Indiana",139400,3957
0500000US18007,18007,"Benton County, Indiana",84900,4764
0500000US18009,18009,"Blackford County, Indiana",68500,3797
0500000US18011,18011,"Boone County, Indiana",207500,7339
0500000US18013,18013,"Brown County, Indiana",174800,9119
0500000US18015,18015,"Carroll County, Indiana",124100,7067
0500000US18017,18017,"Cass County, Indiana",84100,2461
0500000US18019,18019,"Clark County, Indiana",131500,2661
0500000US18021,18021,"Clay County, Indiana",96000,6362
0500000US18023,18023,"Clinton County, Indiana",103700,6019
0500000US18025,18025,"Crawford County, Indiana",86700,5055
0500000US18027,18027,"Daviess County, Indiana",115400,6075
0500000US18029,18029,"Dearborn County, Indiana",160800,4012
0500000US18031,18031,"Decatur County, Indiana",121800,4490
0500000US18033,18033,"DeKalb County, Indiana",113600,4953
0500000US18035,18035,"Delaware County, Indiana",88600,1925
0500000US18037,18037,"Dubois County, Indiana",146000,6960
0500000US18039,18039,"Elkhart County, Indiana",130800,2813
0500000US18041,18041,"Fayette County, Indiana",81400,3696
0500000US18043,18043,"Floyd County, Indiana",159700,3210
0500000US18045,18045,"Fountain County, Indiana",93500,4586
0500000US18047,18047,"Franklin County, Indiana",152200,8349
0500000US18049,18049,"Fulton County, Indiana",93600,5686
0500000US18051,18051,"Gibson County, Indiana",105700,6152
0500000US18053,18053,"Grant County, Indiana",87600,2313
0500000US18055,18055,"Greene County, Indiana",95900,4180
0500000US18057,18057,"Hamilton County, Indiana",240000,3233
0500000US18059,18059,"Hancock County, Indiana",161800,2597
0500000US18061,18061,"Harrison County, Indiana",136400,5581
0500000US18063,18063,"Hendricks County, Indiana",171600,3129
0500000US18065,18065,"Henry County, Indiana",94800,3402
0500000US18067,18067,"Howard County, Indiana",101300,2834
0500000US18069,18069,"Huntington County, Indiana",102700,4819
0500000US18071,18071,"Jackson County, Indiana",114600,4679
0500000US18073,18073,"Jasper County, Indiana",153200,4345
0500000US18075,18075,"Jay County, Indiana",85000,2906
0500000US18077,18077,"Jefferson County, Indiana",120000,5911
0500000US18079,18079,"Jennings County, Indiana",99900,5030
0500000US18081,18081,"Johnson County, Indiana",149700,2993
0500000US18083,18083,"Knox County, Indiana",87200,5688
0500000US18085,18085,"Kosciusko County, Indiana",142700,4042
0500000US18087,18087,"LaGrange County, Indiana",172500,8725
0500000US18089,18089,"Lake County, Indiana",140100,1644
0500000US18091,18091,"LaPorte County, Indiana",126700,3924
0500000US18093,18093,"Lawrence County, Indiana",109200,4747
0500000US18095,18095,"Madison County, Indiana",91900,1591
0500000US18097,18097,"Marion County, Indiana",123500,930
0500000US18099,18099,"Marshall County, Indiana",130100,3863
0500000US18101,18101,"Martin County, Indiana",97900,7983
0500000US18103,18103,"Miami County, Indiana",85500,2744
0500000US18105,18105,"Monroe County, Indiana",163900,2546
0500000US18107,18107,"Montgomery County, Indiana",118400,4217
0500000US18109,18109,"Morgan County, Indiana",147200,3899
0500000US18111,18111,"Newton County, Indiana",112500,4608
0500000US18113,18113,"Noble County, Indiana",114500,4314
0500000US18115,18115,"Ohio County, Indiana",142400,12273
